run_id,model,corpus,n_members,epochs,lr,seed,attack,auroc,tpr_at_fpr_1pct,tpr_at_fpr_01pct,adv,tv_empirical,kl_score_space,pinsker,bh,bound,tightness_gap,adv_over_bound,samples_per_bin,kl_bins_15,bound_bins_15,kl_bins_20,bound_bins_20,kl_bins_30,bound_bins_30,kl_bins_50,bound_bins_50,auroc_ci_lo,auroc_ci_hi,tpr_at_fpr_1pct_ci_lo,tpr_at_fpr_1pct_ci_hi,tpr_at_fpr_01pct_ci_lo,tpr_at_fpr_01pct_ci_hi,adv_ci_lo,adv_ci_hi,tv_empirical_ci_lo,tv_empirical_ci_hi,kl_score_space_ci_lo,kl_score_space_ci_hi,pinsker_ci_lo,pinsker_ci_hi,bh_ci_lo,bh_ci_hi,bound_ci_lo,bound_ci_hi,tightness_gap_ci_lo,tightness_gap_ci_hi,adv_over_bound_ci_lo,adv_over_bound_ci_hi,n_members_scored,n_nonmembers_scored,perplexity,next_token_acc
pythia410m_enron_N500_lr5e-5_seed42_400a,pythia-410m,enron,500,1,5e-05,42,loss,0.6478360000000001,0.01,0.004,0.27,0.2479999999999998,0.16321110703626843,0.2856668575773784,0.38805688672287547,0.2856668575773784,0.0156668575773784,0.9451568946070871,25.0,0.1644804494893503,0.28677556511089847,0.16321110703626843,0.2856668575773784,0.1854440457489225,0.30450291110999456,0.20933494919072893,0.3235235302035456,0.62119655,0.67366435,0.002,0.024049999999999953,0.0,0.01,0.2265,0.316525,0.2174999999999998,0.3120000000000001,0.13787396903173804,0.2666666272198967,0.26255852065134266,0.36514832380201057,0.35887532599699723,0.4838094651903931,0.26255852065134266,0.36514832380201057,0.00771920673246989,0.07097115641418851,0.7753905294309065,0.9736281953440116,500,2000,33.47648820646068,0.3986432198487348
pythia410m_enron_N500_lr5e-5_seed42_400a,pythia-410m,enron,500,1,5e-05,42,ref,0.856783,0.014,0.004,0.613,0.6135000000000002,1.0559835552760692,0.7266304271347537,0.8075579674739165,0.7266304271347537,0.11363042713475369,0.8436200537557713,25.0,0.9980313416208259,0.7064104124447862,1.0559835552760692,0.7266304271347537,1.0657356849263693,0.7299779739575604,1.138084241368966,0.7543488057155543,0.84208435,0.87211125,0.004,0.024,0.0,0.01,0.584,0.645,0.5724875,0.6449999999999998,0.9521741280172855,1.2574863431558332,0.6899906224303343,0.7929332692980167,0.7836446121027396,0.8459503911422956,0.6899906224303343,0.7929332692980167,0.08747350720281762,0.16354759312303688,0.7889881479032133,0.8751028099960794,500,2000,33.47648820646068,0.3986432198487348
pythia410m_enron_N500_lr5e-5_seed42_400a,pythia-410m,enron,500,1,5e-05,42,zlib,0.552439,0.036,0.002,0.08800000000000002,0.075,0.03749268940943484,0.13691729147451545,0.19182945741834517,0.13691729147451545,0.04891729147451543,0.6427237863990287,25.0,0.02975055597718866,0.1219642488133073,0.03749268940943484,0.13691729147451545,0.040058492117500843,0.14152471889656035,0.06082625977366855,0.1743936062097297,0.52489195,0.57927745,0.018,0.052,0.0,0.014,0.058987500000000005,0.1405,0.06598750000000002,0.1399999999999999,0.030630302268574522,0.076365653490065,0.12375439811347115,0.19540425948100945,0.17368346949972294,0.27115054985387427,0.12375439811347115,0.19540425948100945,0.02849568477640099,0.09624515170232344,0.40950307076766906,0.8203378874333168,500,2000,33.47648820646068,0.3986432198487348
pythia410m_enron_N500_lr5e-5_seed42_400a,pythia-410m,enron,500,1,5e-05,42,mink,0.7006209999999999,0.04,0.004,0.327,0.32750000000000057,0.289410030994711,0.38040112446909974,0.5012931775533883,0.38040112446909974,0.053401124469099726,0.859618910055463,25.0,0.2878615711695868,0.37938211025929175,0.289410030994711,0.38040112446909974,0.3279863286005765,0.40496069475973623,0.3787431878149076,0.435168466122551,0.676098725,0.725278175,0.02,0.056049999999999954,0.0,0.012,0.288,0.377025,0.27250000000000013,0.3670125000000006,0.24680247257878013,0.4256004415967638,0.35128512103995496,0.46130270072344176,0.4676590579337247,0.5887466034847365,0.35128512103995496,0.46130270072344176,0.038856883051425345,0.11755283818869457,0.7300122213248196,0.8980965847987261,500,2000,33.47648820646068,0.3986432198487348
pythia410m_enron_N500_lr5e-5_seed42_400a,pythia-410m,enron,500,1,5e-05,42,minkpp,0.7951030000000001,0.012,0.01,0.4975,0.4835000000000001,0.5935744331456662,0.5447818063893407,0.6690669503867088,0.5447818063893407,0.04728180638934071,0.9132096449719731,25.0,0.5577745925391033,0.5280978093777247,0.5935744331456662,0.5447818063893407,0.6298221222749394,0.5611693693863464,0.6579151465141879,0.5735482309772161,0.77491895,0.8140892750000001,0.004,0.022,0.0,0.018,0.463475,0.5445125,0.44400000000000067,0.5255125000000006,0.522281685693284,0.7271547368222696,0.5110194047888501,0.6029737702141484,0.637835708928329,0.7188309243197397,0.5110194047888501,0.6029737702141484,0.026298001811508376,0.08505978339864421,0.8553239609502314,0.9500744191044683,500,2000,33.47648820646068,0.3986432198487348
pythia410m_enron_N500_lr5e-5_seed42_400a,pythia-410m,enron,500,1,5e-05,42,rmia,0.8567680000000001,0.014,0.004,0.6125,0.6084999999999999,1.0189564423621156,0.7137774311233565,0.7993926205616347,0.7137774311233565,0.10127743112335641,0.8581106284574394,25.0,0.9986978360074668,0.7066462467201913,1.0189564423621156,0.7137774311233565,1.0331344684012447,0.7187261190471809,1.060781471505777,0.7282792979021775,0.8420820625000001,0.872084275,0.004,0.026,0.0,0.014,0.5839875,0.6440125,0.5769875,0.6395,0.9427766368047185,1.1466603496701893,0.686577248584595,0.7571856936843507,0.7813163838011022,0.8260169529672151,0.686577248584595,0.7571856936843507,0.08378943870636683,0.12781463376998398,0.8276408585842443,0.88109744842047,500,2000,33.47648820646068,0.3986432198487348
pythia410m_enron_N500_lr5e-5_seed42_400a,pythia-410m,enron,500,2,5e-05,42,loss,0.790357,0.014,0.006,0.499,0.49749999999999983,0.6609699951322026,0.5748782458626359,0.6954493264898309,0.5748782458626359,0.07587824586263592,0.868009884860443,25.0,0.6611095869416332,0.5749389476029751,0.6609699951322026,0.5748782458626359,0.6870754959663942,0.586120932899685,0.7100367431619222,0.5958341812794572,0.768575075,0.811286525,0.0059500000000000455,0.026,0.0,0.012,0.46398750000000005,0.5445,0.4549874999999999,0.5375250000000001,0.5839546471889003,0.7970680981931796,0.5403492597193269,0.6312955269218803,0.6650650036967949,0.7411826364794947,0.5403492597193269,0.6312955269218803,0.05661721973247063,0.10852309404142522,0.8205833433778662,0.8986646255259557,500,2000,29.68179149954061,0.41980909733679
pythia410m_enron_N500_lr5e-5_seed42_400a,pythia-410m,enron,500,2,5e-05,42,ref,0.938694,0.014,0.006,0.8395,0.8359999999999997,2.1469783432638643,1.0360932253576085,0.9397677025608348,0.9397677025608348,0.10026770256083473,0.8933058645369396,25.0,2.0980464768864255,0.9366451390304987,2.1469783432638643,0.9397677025608348,2.224351303576838,0.9443846968659322,2.3059162923504752,0.9488585593789898,0.92908395,0.9475456999999999,0.004,0.026,0.0,0.014,0.824,0.8615,0.8099874999999997,0.8565125,2.0384737906902477,2.443172870353849,1.009572626343965,1.105254009131241,0.9326160399833864,0.95557064157501,0.9326160399833864,0.95557064157501,0.08634414578075203,0.11631619309308672,0.8764966783894024,0.9086133640262262,500,2000,29.68179149954061,0.41980909733679
pythia410m_enron_N500_lr5e-5_seed42_400a,pythia-410m,enron,500,2,5e-05,42,zlib,0.622968,0.062,0.014,0.173,0.17850000000000005,0.12245355561079192,0.2474404530496094,0.33948932895884454,0.2474404530496094,0.07444045304960942,0.6991581120541966,25.0,0.09843399596968233,0.2218490432362537,0.12245355561079192,0.2474404530496094,0.12518821662238183,0.25018814582467913,0.1538302954177475,0.2773358031500328,0.5954084,0.6482779,0.038,0.088,0.0,0.032,0.13998750000000001,0.22653749999999997,0.1434874999999997,0.22799999999999998,0.09587625133279515,0.17234239518688527,0.21894776130277796,0.29354931030550496,0.30236327242563454,0.3978807196538148,0.21894776130277796,0.29354931030550496,0.04499959383744831,0.10303723553943316,0.5937237005714022,0.8225467671741129,500,2000,29.68179149954061,0.41980909733679
pythia410m_enron_N500_lr5e-5_seed42_400a,pythia-410m,enron,500,2,5e-05,42,mink,0.8581489999999999,0.014,0.006,0.6085,0.6000000000000002,1.131631215425629,0.7522071574458824,0.823099781842068,0.7522071574458824,0.14370715744588236,0.8089526854093763,25.0,1.140663168008869,0.7552030084715199,1.131631215425629,0.7522071574458824,1.201860269032048,0.7751968359816905,1.2048625985246668,0.7761644795159937,0.8411177750000001,0.8737462,0.0059500000000000455,0.026,0.0,0.012,0.5735,0.6490125,0.5615000000000003,0.6364999999999996,1.0239822242533585,1.3385566461405318,0.7155355400170021,0.8180942882195513,0.8005236839222538,0.8589388951735266,0.7155355400170021,0.8180942882195513,0.12193498984070507,0.19386671348359735,0.7564015402775168,0.8353292408013814,500,2000,29.68179149954061,0.41980909733679
pythia410m_enron_N500_lr5e-5_seed42_400a,pythia-410m,enron,500,2,5e-05,42,minkpp,0.9359859999999999,0.024,0.01,0.8059999999999999,0.8030000000000009,1.92512096473275,0.9811016677013524,0.9241979700791911,0.9241979700791911,0.1181979700791912,0.8721075203518752,25.0,1.7957306638717598,0.9132326574571766,1.92512096473275,0.9241979700791911,2.0060651662867923,0.9303134222117662,2.087751552980931,0.9359671187201172,0.92595945,0.944878275,0.006,0.038,0.0,0.018,0.787,0.8330124999999999,0.7665000000000013,0.825500000000001,1.7783890514345742,2.1021414610959095,0.942971112113779,1.0252173564377052,0.9116413530363905,0.9369127036204815,0.9116413530363905,0.9369127036204815,0.09863476753498943,0.13173506483690134,0.8571498258282145,0.8941329192934725,500,2000,29.68179149954061,0.41980909733679
